sample_id,feature_kind,feature_idx,ablation_frac,detect_prob,detect_drop,dataset,seed
s156845,causal,34,1.0,0.71159,0.23995,ciciot2023,2
s156845,non_causal,3,0.0,0.95154,0.0,ciciot2023,2
s156845,non_causal,3,0.25,0.9223,0.02924,ciciot2023,2
s156845,non_causal,3,0.5,0.96517,-0.01362,ciciot2023,2
s156845,non_causal,3,0.75,0.96516,-0.01362,ciciot2023,2
s156845,non_causal,3,1.0,0.96513,-0.01359,ciciot2023,2
s156845,non_causal,30,0.0,0.95154,0.0,ciciot2023,2
s156845,non_causal,30,0.25,0.9247,0.02684,ciciot2023,2
s156845,non_causal,30,0.5,0.9247,0.02684,ciciot2023,2
s156845,non_causal,30,0.75,0.9245,0.02704,ciciot2023,2
s156845,non_causal,30,1.0,0.9245,0.02704,ciciot2023,2
s156845,non_causal,9,0.0,0.95154,0.0,ciciot2023,2
s156845,non_causal,9,0.25,0.95154,0.0,ciciot2023,2
s156845,non_causal,9,0.5,0.95154,0.0,ciciot2023,2
s156845,non_causal,9,0.75,0.95154,0.0,ciciot2023,2
s156845,non_causal,9,1.0,0.95154,0.0,ciciot2023,2
s326735,causal,1,0.0,0.95188,0.0,ciciot2023,2
s326735,causal,1,0.25,0.7714,0.18048,ciciot2023,2
s326735,causal,1,0.5,0.85048,0.1014,ciciot2023,2
s326735,causal,1,0.75,0.85043,0.10145,ciciot2023,2
s326735,causal,1,1.0,0.85043,0.10145,ciciot2023,2
s326735,causal,4,0.0,0.95188,0.0,ciciot2023,2
s326735,causal,4,0.25,0.93591,0.01598,ciciot2023,2
s326735,causal,4,0.5,0.83337,0.11851,ciciot2023,2
s326735,causal,4,0.75,0.82657,0.12531,ciciot2023,2
s326735,causal,4,1.0,0.83466,0.11723,ciciot2023,2
s326735,causal,14,0.0,0.95188,0.0,ciciot2023,2
s326735,causal,14,0.25,0.90544,0.04645,ciciot2023,2
s326735,causal,14,0.5,0.89164,0.06024,ciciot2023,2
s326735,causal,14,0.75,0.87631,0.07557,ciciot2023,2
s326735,causal,14,1.0,0.83547,0.11641,ciciot2023,2
s326735,causal,16,0.0,0.95188,0.0,ciciot2023,2
s326735,causal,16,0.25,0.90679,0.04509,ciciot2023,2
s326735,causal,16,0.5,0.90675,0.04513,ciciot2023,2
s326735,causal,16,0.75,0.8262,0.12568,ciciot2023,2
s326735,causal,16,1.0,0.8262,0.12568,ciciot2023,2
s326735,causal,34,0.0,0.95188,0.0,ciciot2023,2
s326735,causal,34,0.25,0.65318,0.2987,ciciot2023,2
s326735,causal,34,0.5,0.6531,0.29878,ciciot2023,2
s326735,causal,34,0.75,0.65295,0.29893,ciciot2023,2
s326735,causal,34,1.0,0.65309,0.29879,ciciot2023,2
s326735,non_causal,12,0.0,0.95188,0.0,ciciot2023,2
s326735,non_causal,12,0.25,0.95188,0.0,ciciot2023,2
s326735,non_causal,12,0.5,0.95188,0.0,ciciot2023,2
s326735,non_causal,12,0.75,0.95188,0.0,ciciot2023,2
s326735,non_causal,12,1.0,0.95188,0.0,ciciot2023,2
s326735,non_causal,33,0.0,0.95188,0.0,ciciot2023,2
s326735,non_causal,33,0.25,0.91494,0.03694,ciciot2023,2
s326735,non_causal,33,0.5,0.91493,0.03695,ciciot2023,2
s326735,non_causal,33,0.75,0.91492,0.03696,ciciot2023,2
s326735,non_causal,33,1.0,0.91492,0.03696,ciciot2023,2
s326735,non_causal,15,0.0,0.95188,0.0,ciciot2023,2
s326735,non_causal,15,0.25,0.93836,0.01352,ciciot2023,2
s326735,non_causal,15,0.5,0.93767,0.01421,ciciot2023,2
s326735,non_causal,15,0.75,0.93762,0.01426,ciciot2023,2
s326735,non_causal,15,1.0,0.94394,0.00794,ciciot2023,2
s809644,causal,1,0.0,0.91848,0.0,ciciot2023,2
s809644,causal,1,0.25,0.10505,0.81342,ciciot2023,2
s809644,causal,1,0.5,0.1659,0.75258,ciciot2023,2
s809644,causal,1,0.75,0.16589,0.75259,ciciot2023,2
s809644,causal,1,1.0,0.16589,0.75259,ciciot2023,2
s809644,causal,14,0.0,0.91848,0.0,ciciot2023,2
s809644,causal,14,0.25,0.86206,0.05642,ciciot2023,2
s809644,causal,14,0.5,0.84433,0.07415,ciciot2023,2
s809644,causal,14,0.75,0.82365,0.09483,ciciot2023,2
s809644,causal,14,1.0,0.78915,0.12933,ciciot2023,2
s809644,causal,16,0.0,0.91848,0.0,ciciot2023,2
s809644,causal,16,0.25,0.85236,0.06612,ciciot2023,2
s809644,causal,16,0.5,0.85232,0.06615,ciciot2023,2
s809644,causal,16,0.75,0.7367,0.18178,ciciot2023,2
s809644,causal,16,1.0,0.7367,0.18178,ciciot2023,2
s809644,causal,30,0.0,0.91848,0.0,ciciot2023,2
s809644,causal,30,0.25,0.56832,0.35016,ciciot2023,2
s809644,causal,30,0.5,0.56832,0.35016,ciciot2023,2
s809644,causal,30,0.75,0.56781,0.35067,ciciot2023,2
s809644,causal,30,1.0,0.56781,0.35067,ciciot2023,2
s809644,causal,33,0.0,0.91848,0.0,ciciot2023,2
s809644,causal,33,0.25,0.86541,0.05307,ciciot2023,2
s809644,causal,33,0.5,0.8654,0.05307,ciciot2023,2
s809644,causal,33,0.75,0.86539,0.05308,ciciot2023,2
s809644,causal,33,1.0,0.86539,0.05308,ciciot2023,2
s809644,causal,34,0.0,0.91848,0.0,ciciot2023,2
s809644,causal,34,0.25,0.50651,0.41196,ciciot2023,2
s809644,causal,34,0.5,0.50647,0.41201,ciciot2023,2
s809644,causal,34,0.75,0.50638,0.4121,ciciot2023,2
s809644,causal,34,1.0,0.50646,0.41202,ciciot2023,2
s809644,non_causal,25,0.0,0.91848,0.0,ciciot2023,2
s809644,non_causal,25,0.25,0.91848,0.0,ciciot2023,2
s809644,non_causal,25,0.5,0.91848,0.0,ciciot2023,2
s809644,non_causal,25,0.75,0.91848,0.0,ciciot2023,2
s809644,non_causal,25,1.0,0.91848,0.0,ciciot2023,2
s809644,non_causal,28,0.0,0.91848,0.0,ciciot2023,2
s809644,non_causal,28,0.25,0.91848,0.0,ciciot2023,2
s809644,non_causal,28,0.5,0.91848,0.0,ciciot2023,2
s809644,non_causal,28,0.75,0.91848,0.0,ciciot2023,2
s809644,non_causal,28,1.0,0.91848,0.0,ciciot2023,2
s809644,non_causal,6,0.0,0.91848,0.0,ciciot2023,2
s809644,non_causal,6,0.25,0.91848,0.0,ciciot2023,2
s809644,non_causal,6,0.5,0.91848,0.0,ciciot2023,2
s809644,non_causal,6,0.75,0.91848,0.0,ciciot2023,2
s809644,non_causal,6,1.0,0.91848,0.0,ciciot2023,2
s952856,causal,1,0.0,0.93722,0.0,ciciot2023,2
s952856,causal,1,0.25,0.09824,0.83897,ciciot2023,2
s952856,causal,1,0.5,0.15573,0.78149,ciciot2023,2
s952856,causal,1,0.75,0.15571,0.78151,ciciot2023,2
s952856,causal,1,1.0,0.15571,0.78151,ciciot2023,2
s952856,causal,14,0.0,0.93722,0.0,ciciot2023,2
s952856,causal,14,0.25,0.9103,0.02692,ciciot2023,2
s952856,causal,14,0.5,0.90281,0.03441,ciciot2023,2
s952856,causal,14,0.75,0.89562,0.04159,ciciot2023,2
s952856,causal,14,1.0,0.87256,0.06466,ciciot2023,2
s952856,causal,16,0.0,0.93722,0.0,ciciot2023,2
s952856,causal,16,0.25,0.88172,0.0555,ciciot2023,2
s952856,causal,16,0.5,0.88169,0.05553,ciciot2023,2
s952856,causal,16,0.75,0.78339,0.15383,ciciot2023,2
s952856,causal,16,1.0,0.78339,0.15383,ciciot2023,2
s952856,causal,30,0.0,0.93722,0.0,ciciot2023,2
s952856,causal,30,0.25,0.69448,0.24274,ciciot2023,2
s952856,causal,30,0.5,0.69448,0.24274,ciciot2023,2
s952856,causal,30,0.75,0.69403,0.24319,ciciot2023,2
s952856,causal,30,1.0,0.69403,0.24319,ciciot2023,2
s952856,causal,34,0.0,0.93722,0.0,ciciot2023,2
s952856,causal,34,0.25,0.51615,0.42107,ciciot2023,2
s952856,causal,34,0.5,0.51609,0.42112,ciciot2023,2
s952856,causal,34,0.75,0.51602,0.4212,ciciot2023,2
s952856,causal,34,1.0,0.51609,0.42113,ciciot2023,2
s952856,non_causal,39,0.0,0.93722,0.0,ciciot2023,2
s952856,non_causal,39,0.25,0.93681,0.00041,ciciot2023,2
s952856,non_causal,39,0.5,0.96461,-0.02739,ciciot2023,2
s952856,non_causal,39,0.75,0.89699,0.04023,ciciot2023,2
s952856,non_causal,39,1.0,0.95387,-0.01665,ciciot2023,2
s952856,non_causal,31,0.0,0.93722,0.0,ciciot2023,2
s952856,non_causal,31,0.25,0.93056,0.00666,ciciot2023,2
s952856,non_causal,31,0.5,0.93053,0.00669,ciciot2023,2
s952856,non_causal,31,0.75,0.93053,0.00669,ciciot2023,2
s952856,non_causal,31,1.0,0.93053,0.00669,ciciot2023,2
s952856,non_causal,11,0.0,0.93722,0.0,ciciot2023,2
s952856,non_causal,11,0.25,0.93722,0.0,ciciot2023,2
s952856,non_causal,11,0.5,0.93722,0.0,ciciot2023,2
s952856,non_causal,11,0.75,0.93722,0.0,ciciot2023,2
s952856,non_causal,11,1.0,0.93722,0.0,ciciot2023,2
s1555738,causal,1,0.0,0.99312,0.0,ciciot2023,2
s1555738,causal,1,0.25,0.23055,0.76256,ciciot2023,2
s1555738,causal,1,0.5,0.33637,0.65675,ciciot2023,2
s1555738,causal,1,0.75,0.33631,0.65681,ciciot2023,2
s1555738,causal,1,1.0,0.33631,0.65681,ciciot2023,2
s1555738,causal,34,0.0,0.99312,0.0,ciciot2023,2
s1555738,causal,34,0.25,0.71385,0.27927,ciciot2023,2
s1555738,causal,34,0.5,0.71373,0.27938,ciciot2023,2
s1555738,causal,34,0.75,0.71347,0.27964,ciciot2023,2
s1555738,causal,34,1.0,0.71371,0.27941,ciciot2023,2
s1555738,non_causal,8,0.0,0.99312,0.0,ciciot2023,2
s1555738,non_causal,8,0.25,0.99312,0.0,ciciot2023,2
s1555738,non_causal,8,0.5,0.99312,0.0,ciciot2023,2
s1555738,non_causal,8,0.75,0.99312,0.0,ciciot2023,2
s1555738,non_causal,8,1.0,0.99312,0.0,ciciot2023,2
s1555738,non_causal,24,0.0,0.99312,0.0,ciciot2023,2
s1555738,non_causal,24,0.25,0.99312,0.0,ciciot2023,2
s1555738,non_causal,24,0.5,0.99312,0.0,ciciot2023,2
s1555738,non_causal,24,0.75,0.99312,0.0,ciciot2023,2
s1555738,non_causal,24,1.0,0.99312,0.0,ciciot2023,2
s1555738,non_causal,5,0.0,0.99312,0.0,ciciot2023,2
s1555738,non_causal,5,0.25,0.99312,0.0,ciciot2023,2
s1555738,non_causal,5,0.5,0.99312,0.0,ciciot2023,2
s1555738,non_causal,5,0.75,0.99312,0.0,ciciot2023,2
s1555738,non_causal,5,1.0,0.99312,0.0,ciciot2023,2
s538541,causal,1,0.0,0.96627,0.0,ciciot2023,2
s538541,causal,1,0.25,0.74336,0.22291,ciciot2023,2
s538541,causal,1,0.5,0.83023,0.13604,ciciot2023,2
s538541,causal,1,0.75,0.8302,0.13608,ciciot2023,2
s538541,causal,1,1.0,0.8302,0.13608,ciciot2023,2
s538541,causal,14,0.0,0.96627,0.0,ciciot2023,2
s538541,causal,14,0.25,0.91757,0.04871,ciciot2023,2
s538541,causal,14,0.5,0.90088,0.0654,ciciot2023,2
s538541,causal,14,0.75,0.88183,0.08444,ciciot2023,2
s538541,causal,14,1.0,0.85548,0.11079,ciciot2023,2
s538541,causal,33,0.0,0.96627,0.0,ciciot2023,2
s538541,causal,33,0.25,0.9101,0.05617,ciciot2023,2
s538541,causal,33,0.5,0.91009,0.05619,ciciot2023,2
s538541,causal,33,0.75,0.91008,0.0562,ciciot2023,2
s538541,causal,33,1.0,0.91008,0.0562,ciciot2023,2
s538541,causal,34,0.0,0.96627,0.0,ciciot2023,2
s538541,causal,34,0.25,0.78003,0.18624,ciciot2023,2
s538541,causal,34,0.5,0.77998,0.1863,ciciot2023,2
s538541,causal,34,0.75,0.77986,0.18641,ciciot2023,2
s538541,causal,34,1.0,0.77994,0.18634,ciciot2023,2
s538541,non_causal,28,0.0,0.96627,0.0,ciciot2023,2
s538541,non_causal,28,0.25,0.96627,0.0,ciciot2023,2
s538541,non_causal,28,0.5,0.96627,0.0,ciciot2023,2
s538541,non_causal,28,0.75,0.96627,0.0,ciciot2023,2
s538541,non_causal,28,1.0,0.96627,0.0,ciciot2023,2
s538541,non_causal,27,0.0,0.96627,0.0,ciciot2023,2
s538541,non_causal,27,0.25,0.96627,0.0,ciciot2023,2
s538541,non_causal,27,0.5,0.96627,0.0,ciciot2023,2
s538541,non_causal,27,0.75,0.96627,0.0,ciciot2023,2
s538541,non_causal,27,1.0,0.96627,0.0,ciciot2023,2
s538541,non_causal,35,0.0,0.96627,0.0,ciciot2023,2
s538541,non_causal,35,0.25,0.96627,0.0,ciciot2023,2
s538541,non_causal,35,0.5,0.96627,0.0,ciciot2023,2
s538541,non_causal,35,0.75,0.96627,0.0,ciciot2023,2
s538541,non_causal,35,1.0,0.96627,0.0,ciciot2023,2
s1436496,causal,1,0.0,0.92627,0.0,ciciot2023,2
s1436496,causal,1,0.25,0.15229,0.77398,ciciot2023,2
s1436496,causal,1,0.5,0.23303,0.69324,ciciot2023,2
s1436496,causal,1,0.75,0.23297,0.6933,ciciot2023,2
s1436496,causal,1,1.0,0.23297,0.6933,ciciot2023,2
s1436496,causal,14,0.0,0.92627,0.0,ciciot2023,2
s1436496,causal,14,0.25,0.90158,0.02469,ciciot2023,2
s1436496,causal,14,0.5,0.89144,0.03483,ciciot2023,2
s1436496,causal,14,0.75,0.88009,0.04618,ciciot2023,2
s1436496,causal,14,1.0,0.84172,0.08455,ciciot2023,2
s1436496,causal,16,0.0,0.92627,0.0,ciciot2023,2
s1436496,causal,16,0.25,0.83083,0.09544,ciciot2023,2
s1436496,causal,16,0.5,0.83078,0.09549,ciciot2023,2
s1436496,causal,16,0.75,0.70426,0.22201,ciciot2023,2
s1436496,causal,16,1.0,0.70426,0.22201,ciciot2023,2
s1436496,causal,30,0.0,0.92627,0.0,ciciot2023,2
s1436496,causal,30,0.25,0.59493,0.33134,ciciot2023,2
s1436496,causal,30,0.5,0.59493,0.33134,ciciot2023,2
s1436496,causal,30,0.75,0.59439,0.33188,ciciot2023,2
s1436496,causal,30,1.0,0.59439,0.33188,ciciot2023,2
s1436496,causal,34,0.0,0.92627,0.0,ciciot2023,2
s1436496,causal,34,0.25,0.79333,0.13294,ciciot2023,2
s1436496,causal,34,0.5,0.79327,0.133,ciciot2023,2
s1436496,causal,34,0.75,0.79326,0.133,ciciot2023,2
s1436496,causal,34,1.0,0.79326,0.13301,ciciot2023,2
s1436496,non_causal,3,0.0,0.92627,0.0,ciciot2023,2
s1436496,non_causal,3,0.25,0.91857,0.0077,ciciot2023,2
s1436496,non_causal,3,0.5,0.95595,-0.02968,ciciot2023,2
s1436496,non_causal,3,0.75,0.95595,-0.02968,ciciot2023,2
s1436496,non_causal,3,1.0,0.95593,-0.02966,ciciot2023,2
s1436496,non_causal,8,0.0,0.92627,0.0,ciciot2023,2
s1436496,non_causal,8,0.25,0.92627,0.0,ciciot2023,2
s1436496,non_causal,8,0.5,0.92627,0.0,ciciot2023,2
s1436496,non_causal,8,0.75,0.92627,0.0,ciciot2023,2
s1436496,non_causal,8,1.0,0.92627,0.0,ciciot2023,2
s1436496,non_causal,5,0.0,0.92627,0.0,ciciot2023,2
s1436496,non_causal,5,0.25,0.92627,0.0,ciciot2023,2
s1436496,non_causal,5,0.5,0.92627,0.0,ciciot2023,2
s1436496,non_causal,5,0.75,0.92627,0.0,ciciot2023,2
s1436496,non_causal,5,1.0,0.92627,0.0,ciciot2023,2
s656651,causal,1,0.0,0.88992,0.0,ciciot2023,2
s656651,causal,1,0.25,0.17118,0.71874,ciciot2023,2
s656651,causal,1,0.5,0.25908,0.63084,ciciot2023,2
s656651,causal,1,0.75,0.25906,0.63086,ciciot2023,2
s656651,causal,1,1.0,0.25906,0.63086,ciciot2023,2
s656651,causal,14,0.0,0.88992,0.0,ciciot2023,2
s656651,causal,14,0.25,0.82931,0.06061,ciciot2023,2
s656651,causal,14,0.5,0.81592,0.074,ciciot2023,2
s656651,causal,14,0.75,0.80103,0.0889,ciciot2023,2
s656651,causal,14,1.0,0.76163,0.12829,ciciot2023,2
s656651,causal,16,0.0,0.88992,0.0,ciciot2023,2
s656651,causal,16,0.25,0.80175,0.08817,ciciot2023,2
s656651,causal,16,0.5,0.8017,0.08822,ciciot2023,2
s656651,causal,16,0.75,0.66214,0.22778,ciciot2023,2
s656651,causal,16,1.0,0.66214,0.22778,ciciot2023,2
s656651,causal,30,0.0,0.88992,0.0,ciciot2023,2
s656651,causal,30,0.25,0.53458,0.35534,ciciot2023,2
s656651,causal,30,0.5,0.53458,0.35534,ciciot2023,2
s656651,causal,30,0.75,0.5341,0.35582,ciciot2023,2
s656651,causal,30,1.0,0.5341,0.35582,ciciot2023,2
s656651,causal,33,0.0,0.88992,0.0,ciciot2023,2
s656651,causal,33,0.25,0.81239,0.07753,ciciot2023,2
s656651,causal,33,0.5,0.81239,0.07754,ciciot2023,2
s656651,causal,33,0.75,0.81238,0.07754,ciciot2023,2
s656651,causal,33,1.0,0.81238,0.07754,ciciot2023,2
s656651,causal,34,0.0,0.88992,0.0,ciciot2023,2
s656651,causal,34,0.25,0.39645,0.49347,ciciot2023,2
s656651,causal,34,0.5,0.39642,0.4935,ciciot2023,2
s656651,causal,34,0.75,0.39634,0.49358,ciciot2023,2
s656651,causal,34,1.0,0.39641,0.49351,ciciot2023,2
s656651,non_causal,9,0.0,0.88992,0.0,ciciot2023,2
s656651,non_causal,9,0.25,0.88992,0.0,ciciot2023,2
s656651,non_causal,9,0.5,0.88992,0.0,ciciot2023,2
s656651,non_causal,9,0.75,0.88992,0.0,ciciot2023,2
s656651,non_causal,9,1.0,0.88992,0.0,ciciot2023,2
s656651,non_causal,20,0.0,0.88992,0.0,ciciot2023,2
s656651,non_causal,20,0.25,0.88992,0.0,ciciot2023,2
s656651,non_causal,20,0.5,0.88992,0.0,ciciot2023,2
s656651,non_causal,20,0.75,0.88992,0.0,ciciot2023,2
s656651,non_causal,20,1.0,0.88992,0.0,ciciot2023,2
s656651,non_causal,39,0.0,0.88992,0.0,ciciot2023,2
s656651,non_causal,39,0.25,0.88924,0.00068,ciciot2023,2
s656651,non_causal,39,0.5,0.93655,-0.04663,ciciot2023,2
s656651,non_causal,39,0.75,0.82505,0.06487,ciciot2023,2
s656651,non_causal,39,1.0,0.91808,-0.02816,ciciot2023,2
s810919,causal,1,0.0,0.95898,0.0,ciciot2023,2
s810919,causal,1,0.25,0.1307,0.82827,ciciot2023,2
s810919,causal,1,0.5,0.20292,0.75605,ciciot2023,2
s810919,causal,1,0.75,0.2029,0.75607,ciciot2023,2
s810919,causal,1,1.0,0.2029,0.75607,ciciot2023,2
s810919,causal,14,0.0,0.95898,0.0,ciciot2023,2
s810919,causal,14,0.25,0.93654,0.02244,ciciot2023,2
s810919,causal,14,0.5,0.92731,0.03166,ciciot2023,2
s810919,causal,14,0.75,0.91712,0.04186,ciciot2023,2
s810919,causal,14,1.0,0.89313,0.06585,ciciot2023,2
s810919,causal,16,0.0,0.95898,0.0,ciciot2023,2
s810919,causal,16,0.25,0.92679,0.03219,ciciot2023,2
s810919,causal,16,0.5,0.92676,0.03222,ciciot2023,2
s810919,causal,16,0.75,0.86055,0.09843,ciciot2023,2
s810919,causal,16,1.0,0.86055,0.09843,ciciot2023,2
s810919,causal,30,0.0,0.95898,0.0,ciciot2023,2
s810919,causal,30,0.25,0.77747,0.18151,ciciot2023,2
s810919,causal,30,0.5,0.77747,0.18151,ciciot2023,2
s810919,causal,30,0.75,0.77689,0.18209,ciciot2023,2
s810919,causal,30,1.0,0.7769,0.18208,ciciot2023,2
s810919,causal,34,0.0,0.95898,0.0,ciciot2023,2
s810919,causal,34,0.25,0.58095,0.37803,ciciot2023,2
s810919,causal,34,0.5,0.58089,0.37809,ciciot2023,2
s810919,causal,34,0.75,0.58076,0.37822,ciciot2023,2
s810919,causal,34,1.0,0.58088,0.3781,ciciot2023,2
s810919,non_causal,22,0.0,0.95898,0.0,ciciot2023,2
s810919,non_causal,22,0.25,0.95898,0.0,ciciot2023,2
s810919,non_causal,22,0.5,0.95898,0.0,ciciot2023,2
s810919,non_causal,22,0.75,0.95898,0.0,ciciot2023,2
s810919,non_causal,22,1.0,0.95898,0.0,ciciot2023,2
s810919,non_causal,36,0.0,0.95898,0.0,ciciot2023,2
s810919,non_causal,36,0.25,0.85658,0.10239,ciciot2023,2
s810919,non_causal,36,0.5,0.85655,0.10243,ciciot2023,2
s810919,non_causal,36,0.75,0.85655,0.10243,ciciot2023,2
s810919,non_causal,36,1.0,0.94358,0.0154,ciciot2023,2
s810919,non_causal,29,0.0,0.95898,0.0,ciciot2023,2
s810919,non_causal,29,0.25,0.93664,0.02233,ciciot2023,2
s810919,non_causal,29,0.5,0.93665,0.02233,ciciot2023,2
s810919,non_causal,29,0.75,0.93665,0.02233,ciciot2023,2
s810919,non_causal,29,1.0,0.93665,0.02233,ciciot2023,2
s365928,causal,1,0.0,0.68493,0.0,ciciot2023,2
s365928,causal,1,0.25,0.30466,0.38027,ciciot2023,2
s365928,causal,1,0.5,0.42538,0.25955,ciciot2023,2
s365928,causal,1,0.75,0.4253,0.25963,ciciot2023,2
s365928,causal,1,1.0,0.42529,0.25964,ciciot2023,2
s365928,causal,3,0.0,0.68493,0.0,ciciot2023,2
s365928,causal,3,0.25,0.47937,0.20556,ciciot2023,2
s365928,causal,3,0.5,0.46332,0.22161,ciciot2023,2
s365928,causal,3,0.75,0.46331,0.22162,ciciot2023,2
s365928,causal,3,1.0,0.46329,0.22164,ciciot2023,2
s365928,causal,14,0.0,0.68493,0.0,ciciot2023,2
s365928,causal,14,0.25,0.6257,0.05923,ciciot2023,2
s365928,causal,14,0.5,0.61099,0.07394,ciciot2023,2
s365928,causal,14,0.75,0.59559,0.08933,ciciot2023,2
s365928,causal,14,1.0,0.57899,0.10594,ciciot2023,2
s365928,causal,30,0.0,0.68493,0.0,ciciot2023,2
s365928,causal,30,0.25,0.3487,0.33623,ciciot2023,2
s365928,causal,30,0.5,0.3487,0.33622,ciciot2023,2
s365928,causal,30,0.75,0.34863,0.3363,ciciot2023,2
s365928,causal,30,1.0,0.34863,0.3363,ciciot2023,2
s365928,causal,34,0.0,0.68493,0.0,ciciot2023,2
s365928,causal,34,0.25,0.51971,0.16522,ciciot2023,2
s365928,causal,34,0.5,0.51969,0.16524,ciciot2023,2
s365928,causal,34,0.75,0.51969,0.16524,ciciot2023,2
s365928,causal,34,1.0,0.51968,0.16525,ciciot2023,2
s365928,non_causal,10,0.0,0.68493,0.0,ciciot2023,2
s365928,non_causal,10,0.25,0.68493,0.0,ciciot2023,2
s365928,non_causal,10,0.5,0.68493,0.0,ciciot2023,2
s365928,non_causal,10,0.75,0.68493,0.0,ciciot2023,2
s365928,non_causal,10,1.0,0.68493,0.0,ciciot2023,2
s365928,non_causal,15,0.0,0.68493,0.0,ciciot2023,2
s365928,non_causal,15,0.25,0.69034,-0.00541,ciciot2023,2
s365928,non_causal,15,0.5,0.70039,-0.01547,ciciot2023,2
s365928,non_causal,15,0.75,0.70036,-0.01543,ciciot2023,2
s365928,non_causal,15,1.0,0.72363,-0.0387,ciciot2023,2
s365928,non_causal,12,0.0,0.68493,0.0,ciciot2023,2
s365928,non_causal,12,0.25,0.68493,0.0,ciciot2023,2
s365928,non_causal,12,0.5,0.68493,0.0,ciciot2023,2
s365928,non_causal,12,0.75,0.68493,0.0,ciciot2023,2
s365928,non_causal,12,1.0,0.68493,0.0,ciciot2023,2
s1348138,causal,1,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,1,0.25,0.53985,0.34946,ciciot2023,2
s1348138,causal,1,0.5,0.66493,0.22438,ciciot2023,2
s1348138,causal,1,0.75,0.6649,0.22441,ciciot2023,2
s1348138,causal,1,1.0,0.6649,0.22442,ciciot2023,2
s1348138,causal,4,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,4,0.25,0.88932,-0.0,ciciot2023,2
s1348138,causal,4,0.5,0.80008,0.08924,ciciot2023,2
s1348138,causal,4,0.75,0.81434,0.07497,ciciot2023,2
s1348138,causal,4,1.0,0.81092,0.07839,ciciot2023,2
s1348138,causal,14,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,14,0.25,0.81552,0.0738,ciciot2023,2
s1348138,causal,14,0.5,0.79989,0.08943,ciciot2023,2
s1348138,causal,14,0.75,0.7822,0.10711,ciciot2023,2
s1348138,causal,14,1.0,0.76289,0.12642,ciciot2023,2
s1348138,causal,16,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,16,0.25,0.87178,0.01754,ciciot2023,2
s1348138,causal,16,0.5,0.87175,0.01757,ciciot2023,2
s1348138,causal,16,0.75,0.80158,0.08774,ciciot2023,2
s1348138,causal,16,1.0,0.80158,0.08774,ciciot2023,2
s1348138,causal,30,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,30,0.25,0.78246,0.10685,ciciot2023,2
s1348138,causal,30,0.5,0.78246,0.10685,ciciot2023,2
s1348138,causal,30,0.75,0.78229,0.10703,ciciot2023,2
s1348138,causal,30,1.0,0.78229,0.10703,ciciot2023,2
s1348138,causal,33,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,33,0.25,0.82401,0.0653,ciciot2023,2
s1348138,causal,33,0.5,0.82401,0.06531,ciciot2023,2
s1348138,causal,33,0.75,0.824,0.06532,ciciot2023,2
s1348138,causal,33,1.0,0.824,0.06532,ciciot2023,2
s1348138,causal,34,0.0,0.88932,0.0,ciciot2023,2
s1348138,causal,34,0.25,0.53947,0.34985,ciciot2023,2
s1348138,causal,34,0.5,0.53943,0.34988,ciciot2023,2
s1348138,causal,34,0.75,0.53936,0.34995,ciciot2023,2
s1348138,causal,34,1.0,0.53941,0.34991,ciciot2023,2
s1348138,non_causal,26,0.0,0.88932,0.0,ciciot2023,2
s1348138,non_causal,26,0.25,0.88932,0.0,ciciot2023,2
s1348138,non_causal,26,0.5,0.88932,0.0,ciciot2023,2
s1348138,non_causal,26,0.75,0.88932,0.0,ciciot2023,2
s1348138,non_causal,26,1.0,0.88932,0.0,ciciot2023,2
s1348138,non_causal,23,0.0,0.88932,0.0,ciciot2023,2
s1348138,non_causal,23,0.25,0.97206,-0.08274,ciciot2023,2
s1348138,non_causal,23,0.5,0.97206,-0.08274,ciciot2023,2
s1348138,non_causal,23,0.75,0.97206,-0.08274,ciciot2023,2
s1348138,non_causal,23,1.0,0.97206,-0.08274,ciciot2023,2
s1348138,non_causal,20,0.0,0.88932,0.0,ciciot2023,2
s1348138,non_causal,20,0.25,0.88932,0.0,ciciot2023,2
s1348138,non_causal,20,0.5,0.88932,0.0,ciciot2023,2
s1348138,non_causal,20,0.75,0.88932,0.0,ciciot2023,2
s1348138,non_causal,20,1.0,0.88932,0.0,ciciot2023,2
s755175,causal,1,0.0,0.85707,0.0,ciciot2023,2
s755175,causal,1,0.25,0.605,0.25207,ciciot2023,2
s755175,causal,1,0.5,0.72124,0.13583,ciciot2023,2
s755175,causal,1,0.75,0.7212,0.13587,ciciot2023,2
s755175,causal,1,1.0,0.7212,0.13587,ciciot2023,2
s755175,causal,4,0.0,0.85707,0.0,ciciot2023,2
s755175,causal,4,0.25,0.83734,0.01973,ciciot2023,2
s755175,causal,4,0.5,0.83924,0.01783,ciciot2023,2
s755175,causal,4,0.75,0.77703,0.08004,ciciot2023,2
s755175,causal,4,1.0,0.76682,0.09025,ciciot2023,2
s755175,causal,14,0.0,0.85707,0.0,ciciot2023,2
